experiment,dataset,model,variant,feature_variant,seed,raw_dim,added_dim,total_dim,hidden_channels,num_layers,dropout,aggr,lr,weight_decay,k_concepts,scorer,membership,min_intent_size,mean_intent_size,svd_components,best_epoch,epochs_ran,train_time_sec,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,low_degree_accuracy,low_degree_macro_f1,num_concepts,node_coverage,test_per_class_f1,bucket_low_accuracy,bucket_low_macro_f1,bucket_low_count,bucket_medium_accuracy,bucket_medium_macro_f1,bucket_medium_count,bucket_high_accuracy,bucket_high_macro_f1,bucket_high_count,degree_thr_low,degree_thr_high,binarize_mode,binarize_params,mean_extent_size
cora_logreg_raw,cora,logreg,raw,raw,0,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,21,71,1.525,0.482,0.46824,0.48,0.47219,0.47,0.4453284440938809,,,"[0.491582, 0.468468, 0.501695, 0.476386, 0.526946, 0.437811, 0.402439]",0.47,0.4453284440938809,400,0.4827586206896552,0.476553667860279,348,0.492063492063492,0.4902434839787858,252,2.0,4.0,,,
cora_logreg_raw,cora,logreg,raw,raw,1,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,15,65,1.298,0.486,0.475875,0.474,0.467377,0.47,0.4484298520431892,,,"[0.454237, 0.475336, 0.479452, 0.478873, 0.540881, 0.42, 0.422857]",0.47,0.4484298520431892,400,0.4741379310344827,0.4739401461195202,348,0.4801587301587302,0.4791845919200899,252,2.0,4.0,,,
cora_logreg_raw,cora,logreg,raw,raw,2,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,14,64,1.298,0.484,0.474162,0.46,0.450778,0.4575,0.4333350847846577,,,"[0.442177, 0.429185, 0.506757, 0.478873, 0.493506, 0.414141, 0.390805]",0.4575,0.4333350847846577,400,0.4540229885057471,0.4483195128726068,348,0.4722222222222222,0.4660867079714636,252,2.0,4.0,,,
cora_logreg_raw,cora,logreg,raw,raw,3,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,15,65,1.3,0.492,0.474085,0.465,0.455441,0.4625,0.4383308360399162,,,"[0.464052, 0.394737, 0.513889, 0.465306, 0.528529, 0.423913, 0.397661]",0.4625,0.4383308360399162,400,0.4655172413793103,0.4593513688715968,348,0.4682539682539682,0.4605865399030127,252,2.0,4.0,,,
cora_logreg_raw,cora,logreg,raw,raw,4,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,33,83,1.668,0.48,0.465652,0.47,0.463412,0.46,0.4439683156847254,,,"[0.468227, 0.478261, 0.52, 0.444906, 0.522255, 0.435233, 0.375]",0.46,0.4439683156847254,400,0.4712643678160919,0.4633667291111494,348,0.4841269841269841,0.4807504903034353,252,2.0,4.0,,,
cora_mlp_raw,cora,mlp,raw,raw,0,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,14,64,3.06,0.574,0.566888,0.563,0.553542,0.565,0.5341264747520392,,,"[0.489655, 0.576271, 0.6171, 0.600775, 0.595156, 0.508333, 0.4875]",0.565,0.5341264747520392,400,0.5603448275862069,0.5543443544970167,348,0.5634920634920635,0.5641476565427757,252,2.0,4.0,,,
cora_mlp_raw,cora,mlp,raw,raw,1,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,17,67,3.174,0.578,0.565474,0.566,0.553207,0.555,0.5236694487486687,,,"[0.472603, 0.603015, 0.626984, 0.613936, 0.61875, 0.497854, 0.439306]",0.555,0.5236694487486687,400,0.5747126436781609,0.5671828434795849,348,0.5714285714285714,0.5699718115488823,252,2.0,4.0,,,
cora_mlp_raw,cora,mlp,raw,raw,2,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,9,59,2.835,0.606,0.596791,0.584,0.564666,0.5925,0.554191805910984,,,"[0.474684, 0.585366, 0.634921, 0.652246, 0.611296, 0.505263, 0.488889]",0.5925,0.554191805910984,400,0.5862068965517241,0.5731318797543272,348,0.5674603174603174,0.5607927993718907,252,2.0,4.0,,,
cora_mlp_raw,cora,mlp,raw,raw,3,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,21,71,3.48,0.586,0.5747,0.573,0.560898,0.5625,0.5348477097924008,,,"[0.487273, 0.572687, 0.607843, 0.619883, 0.605263, 0.519824, 0.513514]",0.5625,0.5348477097924008,400,0.5862068965517241,0.5764588571569308,348,0.5714285714285714,0.5677778179065645,252,2.0,4.0,,,
cora_mlp_raw,cora,mlp,raw,raw,4,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,16,66,3.595,0.586,0.57161,0.572,0.55764,0.5675,0.5342113749609274,,,"[0.49505, 0.570093, 0.613718, 0.631957, 0.589552, 0.513043, 0.490066]",0.5675,0.5342113749609274,400,0.5804597701149425,0.567251645402906,348,0.5674603174603174,0.5702003765813836,252,2.0,4.0,,,
cora_mlp_fca,cora,mlp,fca_feat,fca_feat,0,1433,128,1561,128,2,0.5,,0.005,0.0005,128.0,support,hard,1.0,1.0391,,13,63,3.118,0.598,0.58483,0.586,0.564165,0.5775,0.5332681844499221,128.0,0.992245,"[0.492754, 0.565022, 0.669202, 0.661947, 0.591362, 0.518868, 0.45]",0.5775,0.5332681844499221,400,0.5890804597701149,0.5718710790882954,348,0.5952380952380952,0.5827836281324653,252,2.0,4.0,,,
cora_mlp_fca,cora,mlp,fca_feat,fca_feat,1,1433,128,1561,128,2,0.5,,0.005,0.0005,128.0,support,hard,1.0,1.0391,,15,65,3.22,0.586,0.576357,0.586,0.564131,0.585,0.5387001204823856,128.0,0.992245,"[0.505576, 0.56621, 0.654135, 0.661844, 0.599369, 0.512077, 0.449704]",0.585,0.5387001204823856,400,0.5890804597701149,0.5730134166226326,348,0.5833333333333334,0.5734552710628442,252,2.0,4.0,,,
cora_mlp_fca,cora,mlp,fca_feat,fca_feat,2,1433,128,1561,128,2,0.5,,0.005,0.0005,128.0,support,hard,1.0,1.0391,,13,63,3.121,0.598,0.588166,0.583,0.561659,0.5825,0.5362026659403468,128.0,0.992245,"[0.492958, 0.55814, 0.657143, 0.659459, 0.593103, 0.514019, 0.45679]",0.5825,0.5362026659403468,400,0.5890804597701149,0.5726999455649439,348,0.5753968253968254,0.5662048551192581,252,2.0,4.0,,,
cora_mlp_fca,cora,mlp,fca_feat,fca_feat,3,1433,128,1561,128,2,0.5,,0.005,0.0005,128.0,support,hard,1.0,1.0391,,17,67,3.727,0.618,0.606425,0.587,0.567934,0.5875,0.5391141214955553,128.0,0.992245,"[0.483516, 0.580952, 0.649635, 0.650909, 0.60815, 0.543779, 0.458599]",0.5875,0.5391141214955553,400,0.5775862068965517,0.5641058543851841,348,0.5992063492063492,0.5933955969206132,252,2.0,4.0,,,
cora_mlp_fca,cora,mlp,fca_feat,fca_feat,4,1433,128,1561,128,2,0.5,,0.005,0.0005,128.0,support,hard,1.0,1.0391,,15,65,3.418,0.604,0.59466,0.589,0.569758,0.6,0.5596678609118617,128.0,0.992245,"[0.49635, 0.575342, 0.651685, 0.645872, 0.623145, 0.537313, 0.458599]",0.6,0.5596678609118617,400,0.5862068965517241,0.5741617612024597,348,0.5753968253968254,0.5630406346747042,252,2.0,4.0,,,
cora_gcn_raw,cora,gcn,raw,raw,0,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,10,60,3.677,0.81,0.79548,0.815,0.806749,0.7525,0.7365177574955997,,,"[0.724832, 0.80402, 0.891156, 0.837931, 0.826667, 0.797927, 0.764706]",0.7525,0.7365177574955997,400,0.853448275862069,0.8472162923948637,348,0.8611111111111112,0.8528086834975196,252,2.0,4.0,,,
cora_gcn_raw,cora,gcn,raw,raw,1,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,14,64,3.902,0.786,0.775763,0.808,0.802694,0.7525,0.7365706391023864,,,"[0.71777, 0.810256, 0.888889, 0.823944, 0.81388, 0.77, 0.794118]",0.7525,0.7365706391023864,400,0.8390804597701149,0.8372239988083848,348,0.8531746031746031,0.8525466424396801,252,2.0,4.0,,,
cora_gcn_raw,cora,gcn,raw,raw,2,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,10,60,3.687,0.79,0.779318,0.799,0.794015,0.7325,0.7188167624149253,,,"[0.712329, 0.8, 0.884354, 0.810526, 0.802589, 0.785714, 0.76259]",0.7325,0.7188167624149253,400,0.8362068965517241,0.8340779369793437,348,0.8531746031746031,0.8508719659371501,252,2.0,4.0,,,
cora_gcn_raw,cora,gcn,raw,raw,3,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,32,82,5.13,0.788,0.773528,0.802,0.793538,0.7425,0.7218300801148095,,,"[0.720588, 0.780952, 0.882155, 0.819615, 0.817276, 0.772277, 0.761905]",0.7425,0.7218300801148095,400,0.8362068965517241,0.8316000203874256,348,0.8492063492063492,0.8450399279863622,252,2.0,4.0,,,
cora_gcn_raw,cora,gcn,raw,raw,4,1433,0,1433,128,2,0.5,,0.005,0.0005,,,,,,,11,61,3.942,0.804,0.791564,0.814,0.806787,0.76,0.7398679410432459,,,"[0.740214, 0.834171, 0.87372, 0.83391, 0.812903, 0.79, 0.76259]",0.76,0.7398679410432459,400,0.853448275862069,0.8500585813333481,348,0.8452380952380952,0.8415276749114536,252,2.0,4.0,,,
cora_sage_raw,cora,graphsage,raw,raw,0,1433,0,1433,128,2,0.5,mean,0.005,0.0005,,,,,,,9,59,8.224,0.79,0.777528,0.803,0.798005,0.76,0.7432728208984315,,,"[0.719101, 0.811881, 0.89726, 0.809028, 0.791277, 0.801932, 0.755556]",0.76,0.7432728208984315,400,0.8333333333333334,0.8330710353164024,348,0.8293650793650794,0.8244474452826335,252,2.0,4.0,,,
cora_sage_raw,cora,graphsage,raw,raw,1,1433,0,1433,128,2,0.5,mean,0.005,0.0005,,,,,,,9,59,8.309,0.784,0.776329,0.808,0.802844,0.76,0.7430079758817829,,,"[0.711744, 0.846561, 0.891892, 0.822719, 0.805195, 0.771429, 0.77037]",0.76,0.7430079758817829,400,0.8390804597701149,0.834137098734421,348,0.8412698412698413,0.8468702924888483,252,2.0,4.0,,,
cora_sage_raw,cora,graphsage,raw,raw,2,1433,0,1433,128,2,0.5,mean,0.005,0.0005,,,,,,,38,88,12.124,0.778,0.762883,0.785,0.772244,0.7375,0.7131700128992547,,,"[0.683983, 0.80402, 0.883721, 0.811744, 0.806667, 0.683544, 0.732026]",0.7375,0.7131700128992547,400,0.7988505747126436,0.7910911488691242,348,0.8412698412698413,0.832568790984329,252,2.0,4.0,,,
cora_sage_raw,cora,graphsage,raw,raw,3,1433,0,1433,128,2,0.5,mean,0.005,0.0005,,,,,,,11,61,7.118,0.796,0.785181,0.801,0.792676,0.7575,0.7296681453241868,,,"[0.698529, 0.80203, 0.877551, 0.821604, 0.801325, 0.795812, 0.75188]",0.7575,0.7296681453241868,400,0.8333333333333334,0.8305636642425089,348,0.8253968253968254,0.8259587771221263,252,2.0,4.0,,,
cora_sage_raw,cora,graphsage,raw,raw,4,1433,0,1433,128,2,0.5,mean,0.005,0.0005,,,,,,,8,58,6.392,0.798,0.791735,0.807,0.798967,0.7525,0.7328663923008722,,,"[0.708029, 0.8, 0.882155, 0.833052, 0.797297, 0.796117, 0.776119]",0.7525,0.7328663923008722,400,0.8477011494252874,0.8420566945533191,348,0.8373015873015873,0.835214778499715,252,2.0,4.0,,,
cora_sage_pool_raw,cora,graphsage,raw,raw,0,1433,0,1433,128,2,0.5,max,0.005,0.0005,,,,,,,13,63,39.821,0.754,0.741293,0.77,0.757648,0.71,0.684347775899874,,,"[0.682927, 0.77, 0.876254, 0.791519, 0.781145, 0.727273, 0.674419]",0.71,0.684347775899874,400,0.8045977011494253,0.7955633179431806,348,0.8174603174603174,0.8097779347071242,252,2.0,4.0,,,
cora_sage_pool_raw,cora,graphsage,raw,raw,1,1433,0,1433,128,2,0.5,max,0.005,0.0005,,,,,,,14,64,37.365,0.792,0.779723,0.786,0.777119,0.7275,0.7068916900962927,,,"[0.688259, 0.78125, 0.855305, 0.803478, 0.79257, 0.773869, 0.745098]",0.7275,0.7068916900962927,400,0.8247126436781609,0.8201543760021249,348,0.8253968253968254,0.8197894482152994,252,2.0,4.0,,,
cora_sage_pool_raw,cora,graphsage,raw,raw,2,1433,0,1433,128,2,0.5,max,0.005,0.0005,,,,,,,8,58,34.049,0.79,0.776955,0.777,0.761515,0.725,0.6881247001048486,,,"[0.640927, 0.795455, 0.890411, 0.816807, 0.776025, 0.726415, 0.684564]",0.725,0.6881247001048486,400,0.8132183908045977,0.8054527260826374,348,0.8095238095238095,0.8035265886042093,252,2.0,4.0,,,
cora_sage_pool_raw,cora,graphsage,raw,raw,3,1433,0,1433,128,2,0.5,max,0.005,0.0005,,,,,,,9,59,39.139,0.764,0.753096,0.759,0.752557,0.6975,0.6785410653568136,,,"[0.682731, 0.78534, 0.846906, 0.765217, 0.758842, 0.712446, 0.716418]",0.6975,0.6785410653568136,400,0.7844827586206896,0.7776835232742989,348,0.8214285714285714,0.8207956254621657,252,2.0,4.0,,,
cora_sage_pool_raw,cora,graphsage,raw,raw,4,1433,0,1433,128,2,0.5,max,0.005,0.0005,,,,,,,10,60,43.513,0.772,0.770911,0.774,0.768092,0.7225,0.704760119981577,,,"[0.70412, 0.739726, 0.871429, 0.788091, 0.762821, 0.770732, 0.739726]",0.7225,0.704760119981577,400,0.8017241379310345,0.8018042655095308,348,0.8174603174603174,0.8099588014675282,252,2.0,4.0,,,
cora_sage_fca_group,cora,graphsage,fca_group,fca_group,0,1433,32,1465,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0391,,11,61,8.798,0.798,0.784808,0.805,0.79707,0.76,0.7374681287065188,128.0,0.992245,"[0.720588, 0.80198, 0.894366, 0.816949, 0.806154, 0.814815, 0.724638]",0.76,0.7374681287065188,400,0.8390804597701149,0.8394660914807345,348,0.8293650793650794,0.8208678443905335,252,2.0,4.0,,,
cora_sage_fca_group,cora,graphsage,fca_group,fca_group,1,1433,32,1465,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0391,,60,110,16.074,0.792,0.784142,0.818,0.807538,0.7825,0.7540978365676467,128.0,0.992245,"[0.714286, 0.826531, 0.881944, 0.84466, 0.810289, 0.805825, 0.769231]",0.7825,0.7540978365676467,400,0.8390804597701149,0.83439719274494,348,0.8452380952380952,0.8459699852755316,252,2.0,4.0,,,
cora_sage_fca_group,cora,graphsage,fca_group,fca_group,2,1433,32,1465,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0391,,38,88,13.005,0.802,0.790465,0.818,0.809853,0.77,0.74992614416322,128.0,0.992245,"[0.703557, 0.815642, 0.896321, 0.839314, 0.802768, 0.82, 0.791367]",0.77,0.74992614416322,400,0.8419540229885057,0.8357857661530305,348,0.8611111111111112,0.8622505535528349,252,2.0,4.0,,,
cora_sage_fca_group,cora,graphsage,fca_group,fca_group,3,1433,32,1465,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0391,,12,62,9.031,0.8,0.785969,0.806,0.796457,0.755,0.7289280984031482,128.0,0.992245,"[0.681818, 0.811881, 0.898649, 0.833887, 0.797153, 0.784689, 0.767123]",0.755,0.7289280984031482,400,0.8333333333333334,0.8308774529197561,348,0.8492063492063492,0.8458747217806064,252,2.0,4.0,,,
cora_sage_fca_group,cora,graphsage,fca_group,fca_group,4,1433,32,1465,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,1.0,1.0391,,12,62,9.053,0.792,0.788233,0.808,0.798977,0.7725,0.7500178924822098,128.0,0.992245,"[0.718367, 0.810811, 0.902357, 0.819562, 0.816199, 0.764977, 0.760563]",0.7725,0.7500178924822098,400,0.8218390804597702,0.8158483053998503,348,0.8452380952380952,0.846291645608817,252,2.0,4.0,,,
cora_sage_fca_intent2,cora,graphsage,fca_feat,fca_feat,0,1433,12,1445,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,2.0,2.0,,14,64,9.304,0.79,0.782237,0.802,0.794858,0.75,0.7264181529501389,12.0,0.389217,"[0.706827, 0.824859, 0.897527, 0.823729, 0.796407, 0.734513, 0.780142]",0.75,0.7264181529501389,400,0.8362068965517241,0.8327520092927785,348,0.8373015873015873,0.8393737987730202,252,2.0,4.0,,,
cora_sage_fca_intent2,cora,graphsage,fca_feat,fca_feat,1,1433,12,1445,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,2.0,2.0,,51,101,14.705,0.798,0.790097,0.792,0.779957,0.74,0.7166865964055855,12.0,0.389217,"[0.695971, 0.768473, 0.880546, 0.822554, 0.8, 0.744186, 0.747967]",0.74,0.7166865964055855,400,0.8304597701149425,0.823575354359863,348,0.8214285714285714,0.8132401308225125,252,2.0,4.0,,,
cora_sage_fca_intent2,cora,graphsage,fca_feat,fca_feat,2,1433,12,1445,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,2.0,2.0,,7,57,8.463,0.79,0.78154,0.793,0.786787,0.725,0.7050994551147082,12.0,0.389217,"[0.70073, 0.832432, 0.892508, 0.806228, 0.772881, 0.761468, 0.741259]",0.725,0.7050994551147082,400,0.8390804597701149,0.8345835085778737,348,0.8373015873015873,0.8410832891144332,252,2.0,4.0,,,
cora_sage_fca_intent2,cora,graphsage,fca_feat,fca_feat,3,1433,12,1445,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,2.0,2.0,,13,63,9.223,0.794,0.784432,0.823,0.81122,0.78,0.7501551079078279,12.0,0.389217,"[0.733871, 0.824176, 0.891156, 0.850163, 0.823151, 0.79602, 0.76]",0.78,0.7501551079078279,400,0.8477011494252874,0.838400296076756,348,0.8571428571428571,0.8568678483029641,252,2.0,4.0,,,
cora_sage_fca_intent2,cora,graphsage,fca_feat,fca_feat,4,1433,12,1445,128,2,0.5,mean,0.005,0.0005,128.0,support,hard,2.0,2.0,,34,84,11.476,0.788,0.778081,0.783,0.773755,0.725,0.701265942170954,12.0,0.389217,"[0.666667, 0.760976, 0.888889, 0.803419, 0.809365, 0.771739, 0.715232]",0.725,0.701265942170954,400,0.8160919540229885,0.814274060123552,348,0.8293650793650794,0.8245135145142362,252,2.0,4.0,,,
citeseer_mlp_raw,citeseer,mlp,raw,raw,0,3703,0,3703,128,2,0.5,,0.005,0.0005,,,,,,,8,58,6.295,0.544,0.512604,0.549,0.517829,0.4986807387862796,0.4655687220033119,,,"[0.251497, 0.503106, 0.535294, 0.621881, 0.628931, 0.566265]",0.4986807387862796,0.4655687220033119,379,0.5492227979274611,0.5208942114632898,386,0.6297872340425532,0.5700725818109423,235,1.0,3.0,,,
citeseer_mlp_raw,citeseer,mlp,raw,raw,1,3703,0,3703,128,2,0.5,,0.005,0.0005,,,,,,,7,57,6.125,0.532,0.493108,0.551,0.523697,0.4934036939313984,0.4705707076073273,,,"[0.283688, 0.545961, 0.534819, 0.599034, 0.609272, 0.569412]",0.4934036939313984,0.4705707076073273,379,0.5647668393782384,0.5380088473955807,386,0.6212765957446809,0.5428389752866197,235,1.0,3.0,,,
citeseer_mlp_raw,citeseer,mlp,raw,raw,2,3703,0,3703,128,2,0.5,,0.005,0.0005,,,,,,,10,60,6.38,0.532,0.509546,0.55,0.527975,0.503957783641161,0.4862249625674491,,,"[0.269767, 0.513433, 0.541176, 0.634855, 0.621951, 0.586667]",0.503957783641161,0.4862249625674491,379,0.5544041450777202,0.5333397830192633,386,0.6170212765957447,0.5629984833288298,235,1.0,3.0,,,
citeseer_mlp_raw,citeseer,mlp,raw,raw,3,3703,0,3703,128,2,0.5,,0.005,0.0005,,,,,,,5,55,5.884,0.544,0.503085,0.544,0.517243,0.4775725593667546,0.4524591566130941,,,"[0.27933, 0.504918, 0.520376, 0.600858, 0.602597, 0.595376]",0.4775725593667546,0.4524591566130941,379,0.5440414507772021,0.5169611087943555,386,0.6510638297872341,0.5931487031534035,235,1.0,3.0,,,
citeseer_mlp_raw,citeseer,mlp,raw,raw,4,3703,0,3703,128,2,0.5,,0.005,0.0005,,,,,,,7,57,6.036,0.55,0.5172,0.546,0.515061,0.4854881266490765,0.4534645551941587,,,"[0.25, 0.469388, 0.527221, 0.625698, 0.63253, 0.585526]",0.4854881266490765,0.4534645551941587,379,0.5362694300518135,0.5113451810532605,386,0.6595744680851063,0.5962803789209501,235,1.0,3.0,,,
citeseer_sage_raw,citeseer,graphsage,raw,raw,0,3703,0,3703,128,2,0.5,mean,0.005,0.0005,,,,,,,6,56,16.479,0.696,0.663537,0.69,0.651097,0.6174142480211082,0.5781384805993589,,,"[0.292683, 0.636119, 0.717201, 0.776744, 0.776042, 0.707792]",0.6174142480211082,0.5781384805993589,379,0.7150259067357513,0.6784413403749342,386,0.7659574468085106,0.7043947751502081,235,1.0,3.0,,,
citeseer_sage_raw,citeseer,graphsage,raw,raw,1,3703,0,3703,128,2,0.5,mean,0.005,0.0005,,,,,,,6,56,20.074,0.68,0.63273,0.677,0.636327,0.5910290237467019,0.5545928300094967,,,"[0.295082, 0.524138, 0.735376, 0.806167, 0.769697, 0.6875]",0.5910290237467019,0.5545928300094967,379,0.6968911917098446,0.6660786824191799,386,0.7829787234042553,0.7096211005106795,235,1.0,3.0,,,
citeseer_sage_raw,citeseer,graphsage,raw,raw,2,3703,0,3703,128,2,0.5,mean,0.005,0.0005,,,,,,,10,60,23.48,0.696,0.649556,0.689,0.650328,0.633245382585752,0.5997900776381286,,,"[0.308725, 0.651297, 0.683417, 0.763547, 0.779006, 0.715976]",0.633245382585752,0.5997900776381286,379,0.694300518134715,0.661311353608824,386,0.7702127659574468,0.6871246455413251,235,1.0,3.0,,,
citeseer_sage_raw,citeseer,graphsage,raw,raw,3,3703,0,3703,128,2,0.5,mean,0.005,0.0005,,,,,,,6,56,21.784,0.692,0.628188,0.688,0.631649,0.6174142480211082,0.5669953022315594,,,"[0.237288, 0.644377, 0.733509, 0.762749, 0.734118, 0.677852]",0.6174142480211082,0.5669953022315594,379,0.6994818652849741,0.6523689585480866,386,0.7829787234042553,0.6713760241476042,235,1.0,3.0,,,
citeseer_sage_raw,citeseer,graphsage,raw,raw,4,3703,0,3703,128,2,0.5,mean,0.005,0.0005,,,,,,,8,58,24.128,0.688,0.651593,0.672,0.643585,0.6015831134564644,0.5860812335975994,,,"[0.316327, 0.616715, 0.691099, 0.75122, 0.775623, 0.710526]",0.6015831134564644,0.5860812335975994,379,0.689119170984456,0.6619657447078853,386,0.7574468085106383,0.6770733934359184,235,1.0,3.0,,,
pubmed_mlp_raw,pubmed,mlp,raw,raw,0,500,0,500,128,2,0.5,,0.005,0.0005,,,,,,,83,133,18.611,0.726,0.736185,0.731,0.730277,0.7154811715481172,0.7194634999327453,,,"[0.731579, 0.748552, 0.7107]",0.7154811715481172,0.7194634999327453,478,0.7246963562753036,0.7148483808297031,247,0.7636363636363637,0.7544142775773685,275,1.0,3.0,,,
pubmed_mlp_raw,pubmed,mlp,raw,raw,1,500,0,500,128,2,0.5,,0.005,0.0005,,,,,,,87,137,16.476,0.72,0.730172,0.729,0.726519,0.7175732217573222,0.7193920131055136,,,"[0.717949, 0.746761, 0.714849]",0.7175732217573222,0.7193920131055136,478,0.7206477732793523,0.7123570208423947,247,0.7563636363636363,0.7445507973135411,275,1.0,3.0,,,
pubmed_mlp_raw,pubmed,mlp,raw,raw,2,500,0,500,128,2,0.5,,0.005,0.0005,,,,,,,127,177,21.079,0.724,0.735282,0.729,0.729905,0.7238493723849372,0.7291963355992531,,,"[0.739946, 0.74685, 0.702918]",0.7238493723849372,0.7291963355992531,478,0.7206477732793523,0.7169701189832886,247,0.7454545454545455,0.7341602477200536,275,1.0,3.0,,,
pubmed_mlp_raw,pubmed,mlp,raw,raw,3,500,0,500,128,2,0.5,,0.005,0.0005,,,,,,,10,60,7.053,0.708,0.719003,0.709,0.710798,0.702928870292887,0.7060963869067844,,,"[0.730964, 0.730159, 0.671271]",0.702928870292887,0.7060963869067844,478,0.680161943319838,0.6748965004185594,247,0.7454545454545455,0.7382206531435607,275,1.0,3.0,,,
pubmed_mlp_raw,pubmed,mlp,raw,raw,4,500,0,500,128,2,0.5,,0.005,0.0005,,,,,,,81,131,15.229,0.722,0.73269,0.73,0.728954,0.7238493723849372,0.726804034364342,,,"[0.727749, 0.747073, 0.712042]",0.7238493723849372,0.726804034364342,478,0.7125506072874493,0.704221183800623,247,0.7563636363636363,0.7471314220189155,275,1.0,3.0,,,
pubmed_sage_raw,pubmed,graphsage,raw,raw,0,500,0,500,128,2,0.5,mean,0.005,0.0005,,,,,,,77,127,50.62,0.804,0.809831,0.77,0.764686,0.7615062761506276,0.7635178036081808,,,"[0.745946, 0.794489, 0.753623]",0.7615062761506276,0.7635178036081808,478,0.7449392712550608,0.7205745718520232,247,0.8072727272727273,0.793656799057675,275,1.0,3.0,,,
pubmed_sage_raw,pubmed,graphsage,raw,raw,1,500,0,500,128,2,0.5,mean,0.005,0.0005,,,,,,,108,158,63.537,0.804,0.808602,0.775,0.768636,0.7552301255230126,0.755937962844781,,,"[0.745098, 0.798165, 0.762646]",0.7552301255230126,0.755937962844781,478,0.7651821862348178,0.7421129789840185,247,0.8181818181818182,0.8061028328564673,275,1.0,3.0,,,
pubmed_sage_raw,pubmed,graphsage,raw,raw,2,500,0,500,128,2,0.5,mean,0.005,0.0005,,,,,,,93,143,58.496,0.8,0.803823,0.761,0.757846,0.7552301255230126,0.7591180670269061,,,"[0.744444, 0.762389, 0.766706]",0.7552301255230126,0.7591180670269061,478,0.7408906882591093,0.7233386496544392,247,0.7890909090909091,0.7778579296692888,275,1.0,3.0,,,
pubmed_sage_raw,pubmed,graphsage,raw,raw,3,500,0,500,128,2,0.5,mean,0.005,0.0005,,,,,,,112,162,63.993,0.806,0.811805,0.764,0.759078,0.7552301255230126,0.7578981697774839,,,"[0.738028, 0.772783, 0.766423]",0.7552301255230126,0.7578981697774839,478,0.7408906882591093,0.7167906184389089,247,0.8,0.7885460831785571,275,1.0,3.0,,,
pubmed_sage_raw,pubmed,graphsage,raw,raw,4,500,0,500,128,2,0.5,mean,0.005,0.0005,,,,,,,58,108,42.951,0.792,0.795542,0.759,0.756208,0.7531380753138075,0.756416007407477,,,"[0.745308, 0.772674, 0.750643]",0.7531380753138075,0.756416007407477,478,0.7489878542510121,0.7280592214802741,247,0.7781818181818182,0.770686839079609,275,1.0,3.0,,,
pubmed_sage_fca_soft,pubmed,graphsage,fca_feat,fca_feat,0,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,soft,1.0,1.0,,37,87,39.581,0.768,0.778125,0.668,0.683102,0.6380753138075314,0.6569992517102367,128.0,1.0,"[0.759894, 0.667429, 0.621984]",0.6380753138075314,0.6569992517102367,478,0.680161943319838,0.6937900673459082,247,0.7090909090909091,0.7120596601979581,275,1.0,3.0,,,
pubmed_sage_fca_soft,pubmed,graphsage,fca_feat,fca_feat,1,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,soft,1.0,1.0,,18,68,30.912,0.77,0.77978,0.681,0.692814,0.6569037656903766,0.6709261921878745,128.0,1.0,"[0.749354, 0.6575, 0.671587]",0.6569037656903766,0.6709261921878745,478,0.7004048582995951,0.7115922687528761,247,0.7054545454545454,0.7081189225767539,275,1.0,3.0,,,
pubmed_sage_fca_soft,pubmed,graphsage,fca_feat,fca_feat,2,500,128,628,128,2,0.5,mean,0.005,0.0005,128.0,support,soft,1.0,1.0,,30,80,36.587,0.764,0.771403,0.685,0.696162,0.6548117154811716,0.669976427219436,128.0,1.0,"[0.748634, 0.683603, 0.65625]",0.6548117154811716,0.669976427219436,478,0.7004048582995951,0.7107961412529941,247,0.7236363636363636,0.7213514454893765,275,1.0,3.0,,,
